transaction_id,amount,payment_status,failure_reason,retry_count,recovery_probability,expected_recovery,diagnosis,recommended_action,policy_approved,policy_reason,requires_human,execution_status
txn_002817,2810.45,abandoned,none,0,0.6450930876811786,1813.001868273568,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_007827,2723.92,abandoned,none,0,0.665363235277147,1812.3962238361264,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_002679,3498.83,abandoned,none,0,0.5168204577537532,1808.2669222025645,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_005622,3010.12,abandoned,none,0,0.5999974203898044,1806.064235063758,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_005723,3572.92,abandoned,none,0,0.5052542768654589,1805.233110898136,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_001367,3010.72,abandoned,none,0,0.5983421471790877,1801.440669355023,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_004147,3091.88,abandoned,none,0,0.5811231900756813,1796.7631689311977,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_002949,9872.42,abandoned,none,0,0.1819902046972203,1796.6837366569323,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_001573,3247.78,abandoned,none,0,0.5526705389914516,1794.952323125657,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_007399,3405.61,abandoned,none,0,0.526758276505085,1793.9332540484827,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_008958,11107.14,failed,insufficient_funds,2,0.1614944593223123,1793.741568917228,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002847,2607.35,abandoned,none,0,0.6870218615967926,1791.306450834397,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_005883,3185.36,abandoned,none,0,0.5623448025629275,1791.2706402918468,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_005697,4794.77,failed,network_error,1,0.3732384622904738,1789.5925818364954,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_002655,2919.89,failed,network_error,0,0.6121749864569109,1787.4836212056696,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_005687,5795.67,failed,technical_error,1,0.3082997344198089,1786.8035217848542,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_003778,8198.46,failed,authentication_failed,2,0.2179283694117512,1786.6770194874657,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_001906,2660.16,failed,network_error,0,0.6713670005151706,1785.9436400904362,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_007370,5009.42,abandoned,none,0,0.3546097159386128,1776.3890032172058,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_003235,4275.8,abandoned,none,0,0.4149731693224469,1774.3422773889188,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_006463,2441.15,abandoned,none,0,0.7258600915766378,1771.9333625523093,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_002876,7325.71,failed,insufficient_funds,2,0.24169616220577,1770.5959924324316,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_005358,8137.64,failed,bank_decline,0,0.2173613459267313,1768.8083830672065,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_006852,3497.57,failed,technical_error,1,0.5052902555912454,1767.2880392482723,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_003634,2893.94,abandoned,none,0,0.6102427244287423,1766.0058299333143,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
